Current URL,New business.gov.uk destination URL,Meta Title,Meta Description
https://www.great.gov.uk/export-opportunities/opportunities/environmental-assessment-of-the-pprn-chutes-de-blocs-for-the-municipalities-of-metzeral-and-mittlach/,https://www.business.gov.uk/export-opportunities/opportunities/environmental-assessment-of-the-pprn-chutes-de-blocs-for-the-municipalities-of-metzeral-and-mittlach/,Export Opportunity – France: Environmental assessment | business.gov.uk,France seeks services for environmental risk studies on rockfall hazards in Metzeral and Mittlach. View the project requirements.
https://www.great.gov.uk/export-opportunities/opportunities/mural-artists,https://www.business.gov.uk/export-opportunities/opportunities/mural-artists/,Export Opportunity – Hong Kong: Mural artists | business.gov.uk,Hong Kong seeks mural artists for community design projects. Open to UK suppliers with creative portfolios. Find out about this opportunity.
https://www.great.gov.uk/export-opportunities/opportunities/military-personnel-division-and-transition-center,https://www.business.gov.uk/export-opportunities/opportunities/military-personnel-division-and-transition-center/,Export Opportunity – US: Military transition centre | business.gov.uk,The US Army seeks solutions for personnel and transition centre operations. Explore how to apply as a UK supplier.
https://www.great.gov.uk/markets/malaysia/trade-agreement/government-procurement-opportunities-in-malaysia/,https://www.business.gov.uk/export-from-uk/markets/malaysia/trade-agreement/government-procurement-opportunities-in-malaysia/,Government procurement in Malaysia | business.gov.uk,"Learn how to access public sector contracts in Malaysia, including your rights, trade rules, and where to find opportunities."
https://www.great.gov.uk/markets/mozambique/,https://www.business.gov.uk/export-from-uk/markets/mozambique/,Exporting from the UK to Mozambique | business.gov.uk,"Explore UK–Mozambique trade opportunities in mining, infrastructure, agri-tech, and renewable energy. Access market entry guidance."
https://www.great.gov.uk/markets/liechtenstein/,https://www.business.gov.uk/export-from-uk/markets/liechtenstein/,Exporting from the UK to Liechtenstein | business.gov.uk,"Explore opportunities in Liechtenstein’s financial, tech, and manufacturing sectors. Access guidance for UK exporters to this EEA member state."
https://www.great.gov.uk/markets/papua-new-guinea/,https://www.business.gov.uk/export-from-uk/markets/papua-new-guinea/,Exporting from the UK to Papua New Guinea | business.gov.uk,"UK–Papua New Guinea trade focuses on mining, energy, and infrastructure. Learn how to enter this emerging market with practical export guidance."
https://www.great.gov.uk/export-opportunities/opportunities/integrated-border-management-system,https://www.business.gov.uk/export-opportunities/opportunities/integrated-border-management-system/,Export Opportunity – Jamaica: Border management | business.gov.uk,Jamaica seeks an integrated border management system to modernise customs and migration control. View full tender details.
https://www.great.gov.uk/export-opportunities/opportunities/india-alcoholic-drinks,https://www.business.gov.uk/export-opportunities/opportunities/india-alcoholic-drinks/,Export Opportunity – India: Alcoholic drinks | business.gov.uk,India is seeking alcoholic beverage suppliers with export readiness and certifications. View the full opportunity.
https://www.great.gov.uk/export-academy/events/taste-of-opportunity-exploring-the-uaes-food-and-drink-landscape-23-october-2024/,https://www.business.gov.uk/export-academy/events/taste-of-opportunity-exploring-the-uaes-food-and-drink-landscape-23-october-2024/,Event: Food and drink in the UAE | business.gov.uk,"Join this session to explore food and drink opportunities in the UAE, including FTA benefits and market entry tips."
https://www.great.gov.uk/export-opportunities/opportunities/rcn-istar-uas-request-for-proposal,https://www.business.gov.uk/export-opportunities/opportunities/rcn-istar-uas-request-for-proposal/,Export Opportunity – Canada: RCN ISTAR UAS | business.gov.uk,Canada seeks UAS solutions for intelligence and surveillance missions. View the full RCN ISTAR tender opportunity.
https://www.great.gov.uk/export-opportunities/opportunities/shock-mounts,https://www.business.gov.uk/export-opportunities/opportunities/shock-mounts/,Export Opportunity – US: Shock mounts | business.gov.uk,The US is procuring shock mounts for military or industrial use. UK manufacturers can apply via the official export portal.
https://www.great.gov.uk/international/buy-from-the-uk/find-a-supplier/supplier/15107121/,https://www.business.gov.uk/invest-in-uk/buy-from-the-uk/find-a-supplier/supplier/15107121/,UK Supplier Profile: Express Dubai Visa Ltd | business.gov international,"Explore the profile of Express Dubai Visa Ltd, a UK-based service provider. Find out how to connect with them through DBT's platform."
https://www.great.gov.uk/markets/new-zealand/sector-explainers/selling-services-to-new-zealand/,https://www.business.gov.uk/export-from-uk/markets/new-zealand/sector-explainers/selling-services-to-new-zealand/,Selling services to New Zealand | business.gov.uk,Learn how to export services to New Zealand under the UK–NZ Free Trade Agreement. Explore sector-specific guidance.
https://www.great.gov.uk/markets/singapore/trade-agreement/investing-in-singapore/,https://www.business.gov.uk/export-from-uk/markets/singapore/trade-agreement/investing-in-singapore/,Investing in Singapore | business.gov.uk,Discover Singapore’s investment landscape and how UK businesses benefit from trade agreements and regional market access.
https://www.great.gov.uk/international/investment/regions/,https://www.business.gov.uk/invest-in-uk/investment/regions/,Invest in UK regions | business.gov international,"Explore regional investment opportunities across the UK, from tech hubs to advanced manufacturing clusters. View interactive region profiles."
https://www.great.gov.uk/international/investment/regions/scotland/,https://www.business.gov.uk/invest-in-uk/investment/regions/scotland/,Invest in Scotland | business.gov international,"Scotland offers key investment opportunities in fintech, energy, and life sciences. Learn how to expand your business into this dynamic UK region."
https://www.great.gov.uk/support/routes-to-market-and-operating-overseas/structure-your-business-overseas/,https://www.business.gov.uk/export-from-uk/support-topics/routes-to-market-and-operating-overseas/structure-your-business-overseas/,Structure your business overseas | business.gov.uk,"Discover how to structure your business internationally with options like franchising, joint ventures, subsidiaries and more."
https://www.great.gov.uk/support/routes-to-market-and-operating-overseas/professional-qualifications/,https://www.business.gov.uk/export-from-uk/support-topics/routes-to-market-and-operating-overseas/professional-qualifications/,Professional qualifications for exporters | business.gov.uk,Learn how to get your UK qualifications recognised overseas and meet local regulatory requirements for service-based exports.
https://www.great.gov.uk/international/investment/accelerated-electrification-transition-in-the-north-east-of-england/,https://www.business.gov.uk/invest-in-uk/investment/accelerated-electrification-transition-in-the-north-east-of-england/,Invest in North East electrification | business.gov international,"Explore electrification projects in North East England, with investment opportunities in battery tech, EVs, and supply chain innovation."
https://www.great.gov.uk/campaign-site/invest-in-uk-research-and-development/life-sciences/,https://www.business.gov.uk/campaign/invest-in-uk-research-and-development/life-sciences/,Invest in UK life sciences R&D | business.gov.uk,"Discover the UK's life sciences R&D strengths, from biotech to medtech innovation. Explore partnerships and funding opportunities here."
https://www.great.gov.uk/export-academy/events/how-anya-hindmarch-took-her-brand-to-the-world-19-july-2024/,https://www.business.gov.uk/export-academy/events/how-anya-hindmarch-took-her-brand-to-the-world-19-july-2024/,Event: How Anya Hindmarch went global | business.gov.uk,Join this session with Dame Anya Hindmarch on how she scaled her fashion brand internationally. Learn from her global success story.
https://www.great.gov.uk/export-academy/events/spotlight-on-apacs-digital-trade-network-12-november-2024/,https://www.business.gov.uk/export-academy/events/spotlight-on-apacs-digital-trade-network-12-november-2024/,Event: APAC digital trade spotlight | business.gov.uk,Discover how UK businesses can tap into Asia-Pacific’s digital trade network. Explore export tech trends and regional market opportunities.
https://www.great.gov.uk/export-academy/events/fuel-your-vision-grantifys-guide-to-grant-funding-for-innovators-25-april-2024/,https://www.business.gov.uk/export-academy/events/fuel-your-vision-grantifys-guide-to-grant-funding-for-innovators-25-april-2024/,Event: Grant funding for innovators | business.gov.uk,Grantify shares expert tips on securing innovation funding for UK startups and exporters. Learn how to fuel your vision with grants.
https://www.great.gov.uk/export-opportunities/opportunities/mantis-capability,https://www.business.gov.uk/export-opportunities/opportunities/mantis-capability/,Export Opportunity – MANTIS capability | business.gov.uk,Defence procurement opportunity for MANTIS capability systems. Explore requirements and submission deadlines for UK suppliers.
